username,review,rating,sentiment
Pengguna Google,mantap...,5,positif
Pengguna Google,bagus,4,positif
Pengguna Google,"SUKAAA BGTT SAMAA APK INII, my penyelemat gwa ketika lagi gaada yg jemput💜🩷💜🩷",5,positif
Pengguna Google,puas,5,positif
Pengguna Google,goodjob,5,positif
Pengguna Google,"kacau gojek ini,bilangnya di hapuskan program langganan gacor,tapi ini masih ada program nya,malah nambah fitur goride baru lagi SEKARANG PERTANGGAL 8 JUNI 2026 NAMANYA GORIDE KELUARGA sama kaya fiturnya grabbike keluarga,,PROGRAM LANGGANAN GACOR TETAP MASIH ADA, aduhh kacau🥵 gojek BAGAIMANA INI URUSAN PROGRAM LANGGANAN GACOR YANG BILANG DI HAPUS TAPI TIDAK DI HAPUSKAN? DAN HARGA POTONGAN 8% MANA??",1,negatif
Pengguna Google,"tolong hapus aja fitur hematnya. percuma ada fitur hemat, kalau dipake malah dimaki-maki supir gocar.",1,negatif
Pengguna Google,"Banyak pakai nama samaran, menyulitkan driver dalam pengiriman. Kenapa hanya driver yang diverifikasi, customer tidak?",5,positif
Pengguna Google,baik,5,positif
Pengguna Google,"udah lama pakai ini aplikasi, dan seneng karena udah banyak membantu. 🙏",5,positif
Pengguna Google,top,5,positif
Pengguna Google,"ga bisa verifikasi wajah, verifikasi dibatesin 3x doang minta bantuan buat upload ktp juga ga bisa dgn alesan terlalu banyak laporan padahal blm ada ngelapor apa2",1,negatif
Pengguna Google,"saya pakai akun bali pindah ke jember, Jawa Timur. gak dapet orderan sama sekali. tolong jangan pilih pilih akun kalau bisa karena niat saya cari nafkah buat keluarga",5,positif
Pengguna Google,sangat mudah pengunaannya. recomended banget deh,4,positif
Pengguna Google,layanan baik..,5,positif
Pengguna Google,good job,5,positif
Pengguna Google,sangat membantu sekali,5,positif
Pengguna Google,efektif dan efisien... makasih gojek,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,ok,5,positif
Pengguna Google,sangat bangus,4,positif
Pengguna Google,praktis sekali dan banyak fitur yang membantu. sayangnya gofood nya mahal,4,positif
Pengguna Google,terimakasih,5,positif
Pengguna Google,"sangat baik dan ramah ,dan selalu mematuhi peraturan berkendara",5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,layanannya cepat tepat waktu.,5,positif
Pengguna Google,gak suka sama pengemudi gocar. sombong sombong bgt. sering nolakin penumpang. udah tunggu lama lama eh dibatalin.,3,netral
Pengguna Google,"membantu, banget dengan segala kemudahannya",5,positif
Pengguna Google,sangat bermanfaat dalam membantu mobilitas penumpang yang membutuhkan jasa layanannya,5,positif
Pengguna Google,mantap 👍🏻,5,positif
Pengguna Google,"Makin sini makin aneh, saya ngga apa-apa disuruh nunggu kalau dapat driver jauh, yang nyebelin kalau dapet driver dia ngga mau ngambil tapi ngga bilang, diem aja, ngga ngomong, ngga jalan, tolong ya, kalau ngga mau ambil orderan bilang aja, saya mah ngga apa-apa kalau diminta cancel asal BILANG jangan diem aja, dikira kustomer punya waktu seharian nungguin.",3,netral
Pengguna Google,alhamdulilah.ok,5,positif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,"Hari minggu malam saya naik gocar, sopirnya baik dan sopan.. bawa mobilnya juga kalm. Alhamdulillah kami puas dan nyaman ... terima kasih Gojek.",5,positif
Pengguna Google,APLIKASI HANYA PESAN MOBIL SUDAH TURUN !!!!!!!!!!!!!!!!!!!!!!!!!!,1,negatif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,respon dan penyelesaian laporan sangat cepat dan bertanggung jawab,5,positif
Pengguna Google,"sekarang gojek ngga membantu banget sih buat kaum pelajar kyk aku salah satunya karna sistem go ride hemat nya di hapus, dan kalo pengen murah hrs pake gopay, sedangkan dana gopay aku terbatas (ngga sering diisi juga) jadi maaf bgt hrs beralih ke in dr*v*r atau engga m*xm🙃",1,negatif
Pengguna Google,bagus,5,positif
Pengguna Google,mantap dan keren,4,positif
Pengguna Google,praktis dalam penggunaan dan kebutuhan,5,positif
Pengguna Google,pelayanan Juosss Ok,5,positif
Pengguna Google,"cepat, terkendali mantul",5,positif
Pengguna Google,"TAMBAH METODE PEMBAYARAN QRIS, SANGAT RIBET KALAU HANYA BISA PAKAI GOPAY ATAU KAS",1,negatif
Pengguna Google,mantap men,5,positif
Pengguna Google,oke,5,positif
Pengguna Google,"next gw ngga bakal pake apk gojek lagi gw baru beli saldo tiba"" autodebit gw ngga mau pake apk ini lagi",1,negatif
Pengguna Google,"sangat memudahkan perjalanan saya,terutama pas lagi males baea motor sendiri , praktis ekonomis",5,positif
Pengguna Google,ok,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,"aplikasi boros baterai,,,hp cepat panas...mohont tim terkait segera perbaiki",3,netral
Pengguna Google,TERIMA KASIH GOJEK SEMOGA LANCAR SELALU,5,positif
Pengguna Google,"Susah dapat driver, timer keterlambatan tidak real-time kyak nunggu ya ga pasti pasti pesanan lngsung di batalkan sepihak tidak ada penyelesaian masalah",1,negatif
Pengguna Google,tidak pernah dapat driver di gojek lokasi kalteng mending di tutup saja pelayanan buruk!!!,1,negatif
Pengguna Google,habis top up gopay 70 ribu lewat mbanking.. tapi ga masuk ... jadi maling kayak nya.. ga guna ini aplikasi,3,netral
Pengguna Google,mengecewakan gak dapet driver sesuai estimasi,1,negatif
Pengguna Google,Aplikasi bagus. Driver sering minta cancel.,4,positif
Pengguna Google,media gofood tidak ramah untuk yg sakit perut dan tidak bisa keluar rumah. pengiriman dan pencarian driver lama.,1,negatif
Pengguna Google,alhamdulillah. gercep,5,positif
Pengguna Google,"sumpah jelek banget malam"" kelaperan pesen makan tp gaada yang nganterin nunggu"" tp malah hasilnya gaada drivernya kalau dri awal ga dapet bilang orang kelaperan,,",1,negatif
Pengguna Google,udah bagus aplikasinya tapi aga lama nunggu dapet drivernya kadang 20 menitan baru dapet,5,positif
Pengguna Google,"Semenjak Sistem 1 driver melayani 2 Pelanggan, gojek makin taik, pelanggan pertama bayar ongkir 20rb pelanggan kedua bayar ongkir 20rb total nya 40rb tetapi Driver tetap mendapatkan ongkir 1 pelanggan 8rb, pelanggan jadi nunggu lebih lama, krn driver harus mengambil 2 pesanan yang berbeda",1,negatif
Pengguna Google,plis min kasih opsi pembayaran pake qris langsung dari bank,5,positif
Pengguna Google,"Cari driver sekarang kayak kita yang jadi pengemis. Dulu bagus, sekarang kayak sampah. Sampai 2 jam pun bisa nggak dapat driver. Itu gimana sih?",1,negatif
Pengguna Google,"Kecewa dengan driver gojek, sudah berkali-kali order food tetapi tidak dapat driver padahal posisi di tengah kota dan driver sangat banyak mangkal di seberang merchant. Entah kenapa kecewa dengan driver dari Gojek.",1,negatif
Pengguna Google,bentrok terus sama driver gara gara titik heran gua kok bisa beda titik di aplikasi gua sama driver diaplikasi lain gak pernah kayak gini aman aman aja,1,negatif
Pengguna Google,"lama baru dpt driver,suka eror juga!!!!",1,negatif
Pengguna Google,layanan bagus dan cepat,5,positif
Pengguna Google,bagus🤩🤩,5,positif
Pengguna Google,kecewa banget. pesen makan d cancel sistem. pas pesen LG datangnya 2. kan ngehek,1,negatif
Pengguna Google,ok,5,positif
Pengguna Google,"aku mau pake gojek aja buat kemana2 murah meriah,apa lagi kalo yg bawa aman & nyaman",5,positif
Pengguna Google,good,5,positif
Pengguna Google,best,5,positif
Pengguna Google,gojek saya gak bisa dibukaagi,3,netral
Pengguna Google,bagus,5,positif
Pengguna Google,nyaman dan cepat,5,positif
Pengguna Google,di cancel mulu bikin kecewa,3,netral
Pengguna Google,ok baik,5,positif
Pengguna Google,"Promo ny di tambah, hargany di murahin. Uang Tips buat Driverny di tambah. Kurangi Potongan Biaya biar Driverny Sejahtera Semua 😅",4,positif
Pengguna Google,bermanfaat,5,positif
Pengguna Google,membantu,5,positif
Pengguna Google,dikit dikit update aplikasi terlalu sering,1,negatif
Pengguna Google,ok,5,positif
Pengguna Google,"kenapa sih gojek ongkirnya gak ngotak mahal banget, udah itu promo cuma 6 ribu kadang 3 ribu, belum ada biaya tambahan dan lain2, sama aja dong gak dapat promo, ksh promo cuma2... noh ky aplikasi sblh promonya gede2an",2,negatif
Pengguna Google,yg bagian go car nya gk jelas.,1,negatif
Pengguna Google,on time,5,positif
Pengguna Google,ok,5,positif
Pengguna Google,pelayanan yang presisi,5,positif
Pengguna Google,Nyaman dan Aman,5,positif
Pengguna Google,keren,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,rekomendasi banget,5,positif
Pengguna Google,sangat suka tidak mengecewakan.,5,positif
Pengguna Google,go ride hemat nya suka tiba¹ ilang saat lg ke pepet,1,negatif
Pengguna Google,pengihan dept colector tidak ada ataitude,1,negatif
Pengguna Google,sangat mwmbantu,5,positif
Pengguna Google,praktis,5,positif
Pengguna Google,TERLALU MAHAL BANGET,1,negatif
Pengguna Google,saldo saya ada di Gopay tapi buat login nya di persulit gimana nih uang saya sia sia aja di dalam jadi nya tolong kembalikan lah uang saya atau izinkan saya login buat transfer ke akun lain sungguh kecewa kali Ama gojek sekarang di persulit,1,negatif
Pengguna Google,sejauh ini bagus cuma jarang banget ada diskon gede hehehe,5,positif
Pengguna Google,"ohh ya min 1 lagi ini ulasan saya , yang sering terjadi , kenapa ya saat saya order gojek yang harga nya 15rb/19rb gak ada driver yang mau ambil orderan saya , di saat saya kasih cepat cair tambahan uang , sekitaran 20rb/24rb , baru drivernya mau ambil jarak ke lokasi saya !! gila sih parah parah !! apakah ulasan saya terakhir di aplikasi ini !?",1,negatif
Pengguna Google,driver nya multi aplikasi bingung nyari driver ada yg pake baju kuning maruk uang dan merebut penumpang platform lain,1,negatif
Pengguna Google,Sering beli makanan & bepergian pakai app GOJEK selalu memuaskan banyak promo Dan pasti nya jd lebih hemat dikantong,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,cape2 donlod gabisa masuk gabisa daftar gajelas,1,negatif
Pengguna Google,bagus,5,positif
Pengguna Google,terima kasih gojek aplikasinya membantu,5,positif
Pengguna Google,penggunaanya mudah dan gampang,5,positif
Pengguna Google,Pesanan dibatalkan terus,1,negatif
Pengguna Google,komplen driver gosend malah dilempar ke e-commmers,1,negatif
Pengguna Google,"SUKA DEHH, SERING2 KASIH VOUCHER YYAA 😋😋",5,positif
Pengguna Google,Terimakasih...,5,positif
Pengguna Google,"Sorry not sorry, driver yg ga mau jemput saya cancel dengan alasan ""Driver meminta cancel"".",3,netral
Pengguna Google,Muantepppp,5,positif
Pengguna Google,lokal trans yang ok,5,positif
Pengguna Google,"sengaja pesen yang goride comfort biar datengnya cepet taunya sama aja,, baru gerak pas di chat",4,positif
Pengguna Google,"aplikasi yg sangat membantu,tidak ribet,mudah dioprasikan,top markotop",5,positif
Pengguna Google,sangat membantu dan pelayanannya oke,5,positif
Pengguna Google,"tidak bisa masuk ke aplikasi sekitar 3 hari ini, baik aplikasi gojek maupun gopay",2,negatif
Pengguna Google,Alhamdulillah so far so good,5,positif
Pengguna Google,gak bisa pesan taxi sama sekali note layanan terhenti sementara coba lagi padahal baru download,1,negatif
Pengguna Google,sangat membantu 🙏🏽,5,positif
Pengguna Google,Pelayanan tepat waktu Pernah ikut gojek car sesuai titik jemput biaya 85k tapi sama drivernya suruh offline minta uang tambahan.🤦🤦🤦,5,positif
Pengguna Google,"Tolong lah, tiap pesen gojek atau gocar selalu dapet driver susah di kontak dan tiba² di cancel, kalo engga dapetnya driver yang jaaauuuhhh bangeeettt, percuma langganan gojek plus kalo kaya gini asuuuu 😭😭😭😭 masa di akun temen sebelah cepet di akun saya lama, kan kurangajarrrrr!!!!",1,negatif
Pengguna Google,"mantapp, banyak diskon",5,positif
Pengguna Google,ok,5,positif
Pengguna Google,sering nunggu lama,4,positif
Pengguna Google,"Sudah bagus, namun selalu pantau jika ada bug atau error ke depannya 👍",5,positif
Pengguna Google,Baik dan cepat dalam layanan,5,positif
Pengguna Google,"akun sya tiba""keluar sya coba masuk verifikasi pertama menggunakan no hp sya benar, namun verifikasi yg ke 2 di kirim kode otp ke email yg bukan milik sya.",1,negatif
Pengguna Google,keren,5,positif
Pengguna Google,"saya driver Bluebird betul2 merasa terhina dengan order gocar yang masuk ke aplikasi kami, kalian aplikasi karya anak bangsa tapi kok seperti menganggap kami budak ya???! grab saja yg produksi luar masih punya etika manusiawi dalam memberi order ke kami driver Bluebird dengan fitur grabcar plus yang setidaknya dengan harga yang manusiawi",1,negatif
Pengguna Google,Luar biasa Mantap dan Bagus dah aplikasi ini 👍👍👍,5,positif
Pengguna Google,swmuanya okeeeeeeee,5,positif
Pengguna Google,ok,5,positif
Pengguna Google,"Sejujurnya menurut ku udah bangus banget, cuman tambahin lebih banyak kendaraan dong kaya becak misalnya. Soalnya terkadang butuh kendaraan yang murah cuman nampng banyak barang belanjaan. Dan juga kan ada ataonya jadinga lebih teduh. Dan juga lapangan pekerjaan becak gak termakan dengan ojek, soalnya kadang ada yang protes dari becak becak karena sepi job.",4,positif
Pengguna Google,nyaman saat di perjalanan,5,positif
Pengguna Google,tolong dipercepat pencarian gojeknya. saya rasa banyak driver yang menolak customer,2,negatif
Pengguna Google,"login aja ribet banget masa saya ga bisa login, sudah pake face id sidik jari masih ga bisa jg mana ada salda gopay gw di apk ini",1,negatif
Pengguna Google,mantap banget,5,positif
Pengguna Google,👍👍👍,5,positif
Pengguna Google,estimas8 waktu tidak sesuai. di app tertulis 12mnt tapi malah kita menunggu 30mnt itupun belum sampai juga dan akhirnya kami cancel dengan biaya 3k. harusnya itu kasik di driver saja karena dr driver tidak membatalkan. saya juga punya waktu yg berharga. 30mnt merupakan waktu yang lama sekali. akhirnya saya cancel dan pesan di app sebelah. tolong lebih diperbaiki lagi agar customer tidak mnunggu terlalu lama. driver nunggu cstmr pas ti driverjya marah marah. giliran customer yg nunggu hrs sabar,1,negatif
Pengguna Google,"Order makanan ditungguin sampe orderannya bsa di cancel lagi masij gadapet driver, pdhal cuaca bagus ga hujan. aplikasi sampah. ongkir udah mahal dpt driver susah",1,negatif
Pengguna Google,membantu transportasi,5,positif
Pengguna Google,aplikasi desain menarik dan membantu,4,positif
Pengguna Google,ok,5,positif
Pengguna Google,"manja manja in driver nya biar banyak, pesan gofood udah 1 jam ga dapat dapat driver nya",1,negatif
Pengguna Google,bagus,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,lama bangeetttt makanan nya sampai gak dapet driver terus,1,negatif
Pengguna Google,makin jelek sistem nya,1,negatif
Pengguna Google,kerennn,5,positif
Pengguna Google,makin kesini makin kaya biba ni aplikasi,1,negatif
Pengguna Google,sejauh ini 10thanan aplikasi lancar dan sangat terbantu.,5,positif
Pengguna Google,sering cancel penumpang..payah,1,negatif
Pengguna Google,profesional . ok,5,positif
Pengguna Google,nice lah,5,positif
Pengguna Google,perjalanan aman,5,positif
Pengguna Google,puas dengan layanan ya 🔥,5,positif
Pengguna Google,pelayanan nya kurang efektif,5,positif
Pengguna Google,friendly,5,positif
Pengguna Google,tuan putri gagal beli ice cream krna ga bisa qris,1,negatif
Pengguna Google,peak apk yg membantu orang2 untuk membuka lapangan kerja,5,positif
Pengguna Google,kesalahan penempatan titik aplikasi nama lokasi yg saya masukan sesuai tp titik tujuanya berbeda sehingga membuat saya mengubah titiknya dan argo berubah 3x lipat,1,negatif
Pengguna Google,"PESAN GOSEND DARI JAM 2 SIANG SAMPAI 5 SORE TIDAK SELESAI, DRIVER SELALU CANCEL DI TITIK PENJEMPUTAN BARANG, DIHUBUNGI TIDAK BISA!",1,negatif
Pengguna Google,"aplikasi busuk, ambil driver nya sllu dapat yang jauh, heran. udah lemot dapet driver Skali dapet malah jarak nya jauh bgt. NGK JELASSSSSS UBAH SISTEM KALIAN WAHAI GOJEK MAKIN HARI MAKIN NGK JELASSS",1,negatif
Pengguna Google,plis we...abang2 gojek npa sllu telt stggh jam,2,negatif
Pengguna Google,bgus bggt,5,positif
Pengguna Google,penggunaan mudah,4,positif
Pengguna Google,"jelek banget game puzzle bloknya, masak 3 balok baru gak bisa dipasang sama sekali,tolong baikin dong bug gamenya",1,negatif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,ok,5,positif
Pengguna Google,"anjir lagi butuh gojek cepett masa menunggu driver terus😭😭 udah beberapa kali gini terus pindah sebelah lah, mengecewakan. emang dari daerahku nggak ada driver apa pilih"" sih😭😭",2,negatif
Pengguna Google,gojeg selalu jadi andalan ketika bepergian ga ada kendaraan,5,positif
Pengguna Google,sangat membantu di posisi terdesak,5,positif
Pengguna Google,"ka mau tanya,kok gojek penumpang sy ga bisa di instal lg knp ya,bs tlong dibantu ka? mksh",5,positif
Pengguna Google,terbantu,5,positif
Pengguna Google,tiba² di chat sm akun tdk jelas yg mau mengancam saya aplikasi macam apa ini,5,positif
Pengguna Google,good job,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,ok,5,positif
Pengguna Google,lebih hematt dan banyak promo,5,positif
Pengguna Google,mohon maaf ya nasinya kelembekan 🙏,1,negatif
Pengguna Google,mahal ongkosnya daripada makannya,1,negatif
Pengguna Google,mantap,5,positif
